InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541205,21071,VINTAGE BILLBOARD DRINK ME MUG,2,14-01-2011 12:23,1.25,18106.0,United Kingdom
566539,23005,TRAVEL CARD WALLET I LOVE LONDON,7,13-09-2011 11:34,0.42,17228.0,United Kingdom
556054,22464,HANGING METAL HEART LANTERN,12,08-06-2011 13:26,1.65,14561.0,United Kingdom
554950,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,27-05-2011 14:48,2.08,14227.0,United Kingdom
553007,15044A,PINK PAPER PARASOL ,18,12-05-2011 16:50,2.95,14000.0,United Kingdom
565434,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,04-09-2011 13:35,2.08,12867.0,United Kingdom
550464,21063,PARTY INVITES JAZZ HEARTS,3,18-04-2011 13:30,0.85,16550.0,United Kingdom
553035,22534,MAGIC DRAWING SLATE SPACEBOY ,2,12-05-2011 20:13,0.42,17337.0,United Kingdom
547921,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,24,28-03-2011 13:28,0.85,14766.0,United Kingdom
554278,22555,PLASTERS IN TIN STRONGMAN,2,23-05-2011 13:25,1.65,13831.0,United Kingdom
543300,22111,SCOTTIE DOG HOT WATER BOTTLE,3,07-02-2011 11:42,4.95,13334.0,United Kingdom
556039,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,08-06-2011 12:40,1.25,13001.0,United Kingdom
545187,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,30,28-02-2011 15:18,1.25,16427.0,United Kingdom
554975,23171,REGENCY TEA PLATE GREEN ,48,29-05-2011 10:40,1.45,17819.0,United Kingdom
559028,23204,CHARLOTTE BAG APPLES DESIGN,10,05-07-2011 14:27,0.85,12839.0,United Kingdom
562789,20723,STRAWBERRY CHARLOTTE BAG,100,09-08-2011 13:50,0.72,14646.0,Netherlands
558355,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,28-06-2011 14:58,4.95,13614.0,United Kingdom
562161,21925,UNION STRIPE CUSHION COVER ,2,03-08-2011 11:58,1.25,17841.0,United Kingdom
569469,22818,CARD CHRISTMAS VILLAGE,48,04-10-2011 12:22,0.42,16360.0,United Kingdom
574660,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,06-11-2011 11:55,4.95,15407.0,United Kingdom
541291,22831,WHITE BROCANTE SOAP DISH,4,17-01-2011 13:25,2.95,14667.0,United Kingdom
564060,22138,BAKING SET 9 PIECE RETROSPOT ,3,22-08-2011 14:37,4.95,17073.0,United Kingdom
538807,22752,SET 7 BABUSHKA NESTING BOXES,1,14-12-2010 12:06,8.5,17194.0,United Kingdom
544322,21326,AGED GLASS SILVER T-LIGHT HOLDER,96,17-02-2011 15:50,0.65,14211.0,United Kingdom
568878,21181,PLEASE ONE PERSON METAL SIGN,12,29-09-2011 12:34,2.1,14524.0,United Kingdom
544295,82551,LAUNDRY 15C METAL SIGN,12,17-02-2011 12:43,1.25,14298.0,United Kingdom
547065,22084,PAPER CHAIN KIT EMPIRE,6,20-03-2011 13:38,2.95,17068.0,United Kingdom
540900,82494L,WOODEN FRAME ANTIQUE WHITE ,12,12-01-2011 11:46,2.95,12712.0,Germany
556045,21930,JUMBO STORAGE BAG SKULLS,10,08-06-2011 12:54,2.08,15764.0,United Kingdom
569249,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,03-10-2011 10:15,4.25,14092.0,United Kingdom
563557,22437,SET OF 9 BLACK SKULL BALLOONS,20,17-08-2011 13:33,0.85,15786.0,United Kingdom
547697,22621,TRADITIONAL KNITTING NANCY,12,24-03-2011 16:23,1.45,14348.0,United Kingdom
566239,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,11-09-2011 11:26,1.95,14665.0,United Kingdom
543192,22555,PLASTERS IN TIN STRONGMAN,192,04-02-2011 11:55,1.65,17381.0,United Kingdom
537258,21034,REX CASH+CARRY JUMBO SHOPPER,1,06-12-2010 11:16,0.95,17227.0,United Kingdom
542745,22654,DELUXE SEWING KIT ,1,31-01-2011 16:47,5.95,15881.0,United Kingdom
551351,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,28-04-2011 10:20,0.55,14298.0,United Kingdom
562999,23232,WRAP VINTAGE LEAF DESIGN,25,11-08-2011 11:51,0.42,15117.0,United Kingdom
570841,22379,RECYCLING BAG RETROSPOT ,5,12-10-2011 14:18,2.1,12553.0,France
545301,21240,BLUE POLKADOT CUP,8,01-03-2011 12:26,0.85,12679.0,France
562213,21975,PACK OF 60 DINOSAUR CAKE CASES,6,03-08-2011 13:39,0.55,13975.0,United Kingdom
542353,22897,OVEN MITT APPLES DESIGN,10,27-01-2011 12:19,1.45,16700.0,United Kingdom
542933,22840,ROUND CAKE TIN VINTAGE RED,12,02-02-2011 10:56,6.95,14411.0,United Kingdom
547717,21172,PARTY METAL SIGN ,12,25-03-2011 08:53,1.45,16833.0,United Kingdom
577315,90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,1,18-11-2011 13:25,7.5,17811.0,United Kingdom
547919,22961,JAM MAKING SET PRINTED,10,28-03-2011 12:52,1.45,13760.0,United Kingdom
565145,23349,ROLL WRAP VINTAGE CHRISTMAS,60,01-09-2011 13:50,1.25,12415.0,Australia
557057,22385,JUMBO BAG SPACEBOY DESIGN,10,16-06-2011 14:46,2.08,16843.0,United Kingdom
546670,21354,TOAST ITS - BEST MUM,4,15-03-2011 15:37,1.25,13451.0,United Kingdom
578925,23576,SNACK TRAY RED VINTAGE DOILY,1,27-11-2011 12:13,1.95,17365.0,United Kingdom
580287,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,02-12-2011 13:28,8.25,14594.0,United Kingdom
578789,23118,PARISIENNE JEWELLERY DRAWER ,2,25-11-2011 12:17,7.5,16161.0,United Kingdom
546440,22984,CARD GINGHAM ROSE ,12,14-03-2011 10:31,0.42,16871.0,United Kingdom
541511,22113,GREY HEART HOT WATER BOTTLE,1,18-01-2011 16:45,3.75,17576.0,United Kingdom
579711,23354,6 GIFT TAGS 50'S CHRISTMAS ,3,30-11-2011 14:17,0.83,15060.0,United Kingdom
540539,22456,NATURAL SLATE CHALKBOARD LARGE ,6,09-01-2011 14:42,4.95,18260.0,United Kingdom
562779,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,09-08-2011 12:58,0.42,17841.0,United Kingdom
570882,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,13-10-2011 09:45,1.65,13930.0,United Kingdom
568882,22663,JUMBO BAG DOLLY GIRL DESIGN,10,29-09-2011 12:39,2.08,12839.0,United Kingdom
580956,85099F,JUMBO BAG STRAWBERRY,1,06-12-2011 14:23,2.08,17841.0,United Kingdom
540532,22429,ENAMEL MEASURING JUG CREAM,2,09-01-2011 14:11,4.25,14702.0,United Kingdom
567878,23321,SMALL WHITE HEART OF WICKER,2,22-09-2011 14:42,1.65,16910.0,United Kingdom
543099,22698,PINK REGENCY TEACUP AND SAUCER,72,03-02-2011 12:00,2.55,16684.0,United Kingdom
563917,23076,ICE CREAM SUNDAE LIP GLOSS,24,21-08-2011 13:46,1.25,14572.0,United Kingdom
544700,22617,BAKING SET SPACEBOY DESIGN,1,23-02-2011 10:10,4.95,18041.0,United Kingdom
579141,23504,PLAYING CARDS JUBILEE UNION JACK,1,28-11-2011 13:06,1.25,17019.0,United Kingdom
552651,84922,PINK BUTTERFLY WASHBAG,1,10-05-2011 14:09,4.25,16431.0,United Kingdom
570650,22835,HOT WATER BOTTLE I AM SO POORLY,2,11-10-2011 13:13,4.95,13263.0,United Kingdom
542602,37449,CERAMIC CAKE STAND + HANGING CAKES,1,30-01-2011 12:09,9.95,15579.0,United Kingdom
581433,21286,RETROSPOT CANDLE  LARGE,12,08-12-2011 15:54,0.59,14911.0,EIRE
567661,21832,CHOCOLATE CALCULATOR,1,21-09-2011 15:06,1.65,13959.0,United Kingdom
542595,22561,WOODEN SCHOOL COLOURING SET,2,30-01-2011 10:19,1.65,14040.0,United Kingdom
560644,23298,SPOTTY BUNTING,3,20-07-2011 11:22,4.95,16271.0,United Kingdom
566400,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12-09-2011 13:16,2.95,17139.0,United Kingdom
562980,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,11-08-2011 11:44,2.08,17686.0,United Kingdom
574672,23126,FELTCRAFT GIRL AMELIE KIT,1,06-11-2011 12:25,4.95,13532.0,United Kingdom
541205,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,14-01-2011 12:23,2.25,18106.0,United Kingdom
581433,22699,ROSES REGENCY TEACUP AND SAUCER ,6,08-12-2011 15:54,2.95,14911.0,EIRE
571441,23188,VINTAGE  2 METRE FOLDING RULER,1,17-10-2011 13:31,3.29,14096.0,United Kingdom
547387,47566,PARTY BUNTING,8,22-03-2011 16:00,4.95,12539.0,Spain
557602,85099B,JUMBO BAG RED RETROSPOT,10,21-06-2011 11:57,2.08,14110.0,United Kingdom
557634,22776,SWEETHEART CAKESTAND 3 TIER,12,21-06-2011 15:24,8.5,15412.0,United Kingdom
547663,21027,NINJA RABBIT PINK,4,24-03-2011 13:16,1.25,16022.0,United Kingdom
556245,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,09-06-2011 16:10,2.1,17841.0,United Kingdom
544112,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,16-02-2011 11:37,2.95,15039.0,United Kingdom
552309,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,08-05-2011 15:22,1.95,13835.0,United Kingdom
560359,21212,PACK OF 72 RETROSPOT CAKE CASES,2,18-07-2011 11:47,0.55,14159.0,United Kingdom
574097,23102,SILVER HEARTS TABLE DECORATION,12,03-11-2011 09:56,0.83,12471.0,Germany
569254,22804,CANDLEHOLDER PINK HANGING HEART,1,03-10-2011 11:00,2.95,18116.0,United Kingdom
557884,22908,PACK OF 20 NAPKINS RED APPLES,1,23-06-2011 13:35,0.85,17759.0,United Kingdom
579470,22539,MINI JIGSAW DOLLY GIRL,2,29-11-2011 15:06,0.42,16549.0,United Kingdom
544189,20685,DOORMAT RED RETROSPOT,2,16-02-2011 16:40,7.95,15867.0,United Kingdom
565937,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,08-09-2011 10:52,9.95,13468.0,United Kingdom
572513,71053,WHITE METAL LANTERN,3,24-10-2011 14:36,3.75,16728.0,United Kingdom
580101,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,01-12-2011 15:12,1.25,15144.0,United Kingdom
552905,21166,COOK WITH WINE METAL SIGN ,12,12-05-2011 11:10,2.08,15974.0,United Kingdom
540701,22988,SOLDIERS EGG CUP ,24,11-01-2011 09:48,1.25,15640.0,United Kingdom
542224,22178,VICTORIAN GLASS HANGING T-LIGHT,6,26-01-2011 12:45,1.25,17888.0,United Kingdom
547063,23179,CLOCK MAGNET MUM'S KITCHEN,6,20-03-2011 13:33,2.89,14769.0,United Kingdom
575701,35970,ZINC FOLKART SLEIGH BELLS,24,10-11-2011 16:59,1.69,13396.0,United Kingdom
547048,84581,DOG TOY WITH PINK CROCHET SKIRT,4,20-03-2011 11:52,3.75,14911.0,EIRE
573420,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,31-10-2011 09:48,2.89,18223.0,United Kingdom
580727,21868,POTTING SHED TEA MUG,2,05-12-2011 17:17,3.29,14096.0,United Kingdom
542407,21508,VINTAGE KID DOLLY CARD ,12,27-01-2011 16:17,0.42,15601.0,United Kingdom
537690,84375,SET OF 20 KIDS COOKIE CUTTERS,12,08-12-2010 10:38,2.1,13983.0,United Kingdom
571666,21207,SKULL AND CROSSBONES  GARLAND ,48,18-10-2011 13:02,1.45,16422.0,United Kingdom
573909,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,01-11-2011 15:26,2.95,17813.0,United Kingdom
548621,22993,SET OF 4 PANTRY JELLY MOULDS,2,01-04-2011 11:54,1.25,16960.0,United Kingdom
537393,22837,HOT WATER BOTTLE BABUSHKA ,24,06-12-2010 13:59,4.65,13089.0,United Kingdom
540993,22138,BAKING SET 9 PIECE RETROSPOT ,3,13-01-2011 09:23,4.95,13284.0,United Kingdom
572746,23227,FILIGREE HEART BUTTERFLY WHITE ,3,25-10-2011 16:30,1.25,13263.0,United Kingdom
571679,21931,JUMBO STORAGE BAG SUKI,3,18-10-2011 13:41,2.08,14159.0,United Kingdom
575062,22383,LUNCH BAG SUKI DESIGN ,10,08-11-2011 12:30,1.65,17651.0,United Kingdom
557311,22371,AIRLINE BAG VINTAGE TOKYO 78,1,19-06-2011 15:36,4.25,15700.0,United Kingdom
551028,85066,CREAM SWEETHEART MINI CHEST,2,26-04-2011 11:30,12.75,13842.0,United Kingdom
569524,22794,SWEETHEART WIRE MAGAZINE RACK,1,04-10-2011 14:42,7.95,14506.0,United Kingdom
545996,21677,HEARTS  STICKERS,1,08-03-2011 14:12,0.85,14367.0,United Kingdom
568364,21790,VINTAGE SNAP CARDS,12,26-09-2011 15:43,0.85,16999.0,United Kingdom
550515,22597,MUSICAL ZINC HEART DECORATION ,4,18-04-2011 17:29,0.85,14502.0,United Kingdom
568346,21903,MAN FLU METAL SIGN,1,26-09-2011 15:28,4.13,14096.0,United Kingdom
578951,22971,QUEENS GUARD COFFEE MUG,12,27-11-2011 14:40,2.55,15514.0,United Kingdom
554202,84991,60 TEATIME FAIRY CAKE CASES,6,23-05-2011 12:14,0.55,13546.0,United Kingdom
555638,23207,LUNCH BAG ALPHABET DESIGN,20,06-06-2011 12:51,1.65,15150.0,United Kingdom
560024,48194,DOORMAT HEARTS,1,14-07-2011 13:00,7.95,15005.0,United Kingdom
562129,21169,YOU'RE CONFUSING ME METAL SIGN ,6,03-08-2011 09:09,1.69,13186.0,United Kingdom
565682,82582,AREA PATROLLED METAL SIGN,36,06-09-2011 10:42,2.1,14796.0,United Kingdom
580528,22393,PAPERWEIGHT VINTAGE COLLAGE,12,04-12-2011 15:28,0.39,14911.0,EIRE
573576,23217,LAUREL HEART ANTIQUE SILVER,1,31-10-2011 14:09,2.46,14096.0,United Kingdom
581433,22509,SEWING BOX RETROSPOT DESIGN ,4,08-12-2011 15:54,3.95,14911.0,EIRE
540991,22457,NATURAL SLATE HEART CHALKBOARD ,6,12-01-2011 16:52,2.95,16525.0,United Kingdom
580092,23050,RECYCLED ACAPULCO MAT GREEN,1,01-12-2011 14:38,8.25,13969.0,United Kingdom
573002,22545,MINI JIGSAW BUNNIES,240,27-10-2011 12:09,0.36,14646.0,Netherlands
542373,20750,RED RETROSPOT MINI CASES,12,27-01-2011 13:38,6.35,16767.0,United Kingdom
546643,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,15-03-2011 13:23,2.55,16214.0,United Kingdom
550130,22110,BIRD HOUSE HOT WATER BOTTLE,4,14-04-2011 13:17,2.55,14390.0,United Kingdom
540531,20750,RED RETROSPOT MINI CASES,1,09-01-2011 14:03,7.95,16549.0,United Kingdom
545996,21972,SET OF 36 DINOSAUR PAPER DOILIES,1,08-03-2011 14:12,1.45,14367.0,United Kingdom
552166,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,06-05-2011 12:21,1.25,13475.0,United Kingdom
547106,22216,T-LIGHT HOLDER WHITE LACE,2,21-03-2011 11:24,0.85,15039.0,United Kingdom
563909,22969,HOMEMADE JAM SCENTED CANDLES,12,21-08-2011 12:36,1.45,15701.0,United Kingdom
554058,23165,LARGE CERAMIC TOP STORAGE JAR,1,20-05-2011 16:04,1.65,17757.0,United Kingdom
561686,51014C,"FEATHER PEN,COAL BLACK",24,29-07-2011 08:29,0.39,13148.0,United Kingdom
538646,21326,AGED GLASS SILVER T-LIGHT HOLDER,48,13-12-2010 14:55,0.65,17293.0,United Kingdom
542881,22639,SET OF 4 NAPKIN CHARMS HEARTS,2,01-02-2011 12:54,2.55,14587.0,United Kingdom
543734,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,11-02-2011 12:22,0.55,17512.0,United Kingdom
549733,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,11-04-2011 16:56,0.85,17827.0,United Kingdom
570458,21591,COSY HOUR CIGAR BOX MATCHES ,12,10-10-2011 15:39,1.25,14535.0,United Kingdom
578944,23202,JUMBO BAG VINTAGE LEAF,1,27-11-2011 13:41,2.08,16005.0,United Kingdom
578373,22457,NATURAL SLATE HEART CHALKBOARD ,6,24-11-2011 11:19,2.95,17451.0,United Kingdom
561001,23013,GLASS APOTHECARY BOTTLE TONIC,12,22-07-2011 14:23,3.45,16711.0,United Kingdom
576830,22469,HEART OF WICKER SMALL,5,16-11-2011 14:54,1.65,14898.0,United Kingdom
566451,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,12-09-2011 16:14,2.95,18069.0,United Kingdom
573340,82580,BATHROOM METAL SIGN,2,30-10-2011 11:55,0.55,14159.0,United Kingdom
546117,21166,COOK WITH WINE METAL SIGN ,3,09-03-2011 13:56,2.08,16771.0,United Kingdom
559401,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2,08-07-2011 10:49,1.25,15039.0,United Kingdom
578255,21917,SET 12 KIDS  WHITE CHALK STICKS,2,23-11-2011 12:58,0.42,14675.0,United Kingdom
554131,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,23-05-2011 09:43,7.95,13988.0,United Kingdom
579779,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,36,30-11-2011 15:16,0.85,17737.0,United Kingdom
576863,22382,LUNCH BAG SPACEBOY DESIGN ,10,16-11-2011 16:06,1.65,12626.0,Germany
579885,22536,MAGIC DRAWING SLATE PURDEY,3,30-11-2011 17:37,0.42,15444.0,United Kingdom
550339,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,17-04-2011 15:40,4.95,17697.0,United Kingdom
578843,22914,BLUE COAT RACK PARIS FASHION,1,25-11-2011 16:13,4.95,17813.0,United Kingdom
568209,22360,GLASS JAR ENGLISH CONFECTIONERY,12,25-09-2011 15:43,2.95,13089.0,United Kingdom
560212,20702,PINK PADDED MOBILE,1,15-07-2011 14:58,4.25,14722.0,United Kingdom
575073,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,08-11-2011 13:10,0.55,13975.0,United Kingdom
557746,23164,REGENCY CAKE SLICE,1,22-06-2011 12:24,4.95,15059.0,United Kingdom
554323,22558,CLOTHES PEGS RETROSPOT PACK 24 ,5,23-05-2011 15:33,1.65,16729.0,United Kingdom
560270,23306,SET OF 36 DOILIES PANTRY DESIGN,1,17-07-2011 14:42,1.45,16744.0,United Kingdom
557264,23228,FILIGREE HEART BIRD WHITE ,24,19-06-2011 11:09,1.25,13618.0,United Kingdom
548565,20712,JUMBO BAG WOODLAND ANIMALS,10,01-04-2011 10:23,1.95,16180.0,United Kingdom
554644,20829,GLITTER HANGING BUTTERFLY STRING,3,25-05-2011 12:34,2.1,15311.0,United Kingdom
559902,22602,RETROSPOT WOODEN HEART DECORATION,2,13-07-2011 13:14,0.85,14502.0,United Kingdom
580678,16238,PARTY TIME PENCIL ERASERS,1,05-12-2011 14:49,0.21,18015.0,United Kingdom
555523,85049G,CHOCOLATE BOX RIBBONS ,12,05-06-2011 11:36,1.25,12468.0,Germany
540513,22113,GREY HEART HOT WATER BOTTLE,12,09-01-2011 11:41,3.75,13758.0,United Kingdom
566025,21934,SKULL SHOULDER BAG,4,08-09-2011 12:55,1.65,17634.0,United Kingdom
542258,22766,PHOTO FRAME CORNICE,4,26-01-2011 17:08,2.95,17372.0,United Kingdom
566647,22632,HAND WARMER RED RETROSPOT,1,14-09-2011 11:21,2.1,18001.0,United Kingdom
571033,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,13-10-2011 12:46,0.42,14251.0,United Kingdom
579147,23275,SET OF 3 HANGING OWLS OLLIE BEAK,4,28-11-2011 13:20,1.25,13263.0,United Kingdom
557628,20685,DOORMAT RED RETROSPOT,10,21-06-2011 14:31,6.75,15311.0,United Kingdom
562205,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,03-08-2011 12:55,6.95,18055.0,United Kingdom
573576,23202,JUMBO BAG VINTAGE LEAF,1,31-10-2011 14:09,4.13,14096.0,United Kingdom
567307,84991,60 TEATIME FAIRY CAKE CASES,24,19-09-2011 13:35,0.55,15078.0,United Kingdom
548621,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,01-04-2011 11:54,1.95,16960.0,United Kingdom
579152,21217,RED RETROSPOT ROUND CAKE TINS,3,28-11-2011 13:26,9.95,12479.0,Germany
575661,23209,LUNCH BAG VINTAGE DOILY ,1,10-11-2011 14:39,1.65,12617.0,France
572453,23521,CAT AND BIRD WALL ART,6,24-10-2011 12:37,2.89,12921.0,United Kingdom
564372,22418,10 COLOUR SPACEBOY PEN,24,25-08-2011 09:55,0.85,12714.0,France
550781,84597B,RETRO BROWN BALL ASHTRAY ,12,20-04-2011 13:43,1.25,13097.0,United Kingdom
550332,84406B,CREAM CUPID HEARTS COAT HANGER,2,17-04-2011 13:53,4.15,13474.0,United Kingdom
563032,21408,SPOTTY PINK DUCK DOORSTOP,3,11-08-2011 14:39,4.25,16076.0,United Kingdom
566979,21915,RED  HARMONICA IN BOX ,12,16-09-2011 09:54,1.25,13141.0,United Kingdom
573814,22382,LUNCH BAG SPACEBOY DESIGN ,2,01-11-2011 11:31,1.65,13268.0,United Kingdom
571697,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,18-10-2011 14:49,2.49,12759.0,Netherlands
572552,22891,TEA FOR ONE POLKADOT,1,24-10-2011 17:07,8.29,14096.0,United Kingdom
545883,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,07-03-2011 15:40,2.95,15974.0,United Kingdom
580982,23392,SPACEBOY ROCKET LOLLY MAKERS,1,06-12-2011 16:21,2.08,17861.0,United Kingdom
574741,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,06-11-2011 16:13,2.95,15993.0,United Kingdom
560726,20668,DISCO BALL CHRISTMAS DECORATION,6,20-07-2011 14:16,0.12,17962.0,United Kingdom
566607,23154,SET OF 4 JAM JAR MAGNETS,12,13-09-2011 16:40,2.08,13032.0,United Kingdom
574916,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,07-11-2011 16:19,4.25,16790.0,United Kingdom
550130,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,14-04-2011 13:17,1.45,14390.0,United Kingdom
560036,21467,CHERRY CROCHET FOOD COVER,6,14-07-2011 13:51,3.75,14911.0,EIRE
573993,23511,EMBROIDERED RIBBON REEL EMILY ,6,02-11-2011 11:23,2.08,16790.0,United Kingdom
567183,23392,SPACEBOY ROCKET LOLLY MAKERS,3,18-09-2011 15:32,2.08,14769.0,United Kingdom
568895,21166,COOK WITH WINE METAL SIGN ,3,29-09-2011 13:11,2.08,15356.0,United Kingdom
575512,23499,SET 12 VINTAGE DOILY CHALK ,24,10-11-2011 10:36,0.42,14121.0,United Kingdom
560223,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,15-07-2011 15:32,5.95,16904.0,United Kingdom
569640,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,05-10-2011 12:25,0.65,12471.0,Germany
572133,22417,PACK OF 60 SPACEBOY CAKE CASES,24,21-10-2011 10:11,0.55,12407.0,Belgium
552825,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,11-05-2011 13:18,0.85,15296.0,United Kingdom
557799,23138,SINGLE WIRE HOOK IVORY HEART,12,23-06-2011 09:53,1.45,14854.0,United Kingdom
575034,21818,GLITTER HEART DECORATION,36,08-11-2011 11:38,0.39,15573.0,United Kingdom
577532,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,3,20-11-2011 14:01,0.39,16666.0,United Kingdom
575216,22535,MAGIC DRAWING SLATE BUNNIES ,24,09-11-2011 11:04,0.42,13384.0,United Kingdom
573385,23240,SET OF 4 KNICK KNACK TINS DOILY ,12,30-10-2011 14:21,4.15,13421.0,United Kingdom
560915,23206,LUNCH BAG APPLE DESIGN,10,21-07-2011 18:19,1.65,13313.0,United Kingdom
551776,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,04-05-2011 11:23,1.25,13268.0,United Kingdom
573282,21683,MEDIUM MEDINA STAMPED METAL BOWL ,30,28-10-2011 13:55,2.95,18030.0,United Kingdom
569491,21067,VINTAGE RED TEATIME MUG,1,04-10-2011 13:25,1.25,14056.0,United Kingdom
564868,21746,SMALL RED RETROSPOT WINDMILL,12,31-08-2011 10:42,1.25,16842.0,United Kingdom
571184,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,14-10-2011 11:09,2.08,15478.0,United Kingdom
571828,22555,PLASTERS IN TIN STRONGMAN,4,19-10-2011 11:52,1.65,16440.0,United Kingdom
577355,23170,REGENCY TEA PLATE ROSES ,12,18-11-2011 15:53,1.65,14911.0,EIRE
539475,22197,SMALL POPCORN HOLDER,1,19-12-2010 14:41,0.85,16686.0,United Kingdom
578244,23209,LUNCH BAG VINTAGE DOILY ,10,23-11-2011 12:36,1.65,15727.0,United Kingdom
537464,48173C,DOORMAT BLACK FLOCK ,2,07-12-2010 10:14,7.95,14907.0,United Kingdom
569576,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,05-10-2011 10:38,3.75,17739.0,United Kingdom
568668,23407,SET OF 2 TRAYS HOME SWEET HOME,2,28-09-2011 13:00,9.95,15750.0,United Kingdom
569893,21495,SKULLS AND CROSSBONES WRAP,25,06-10-2011 15:51,0.42,12627.0,Germany
558708,22383,LUNCH BAG SUKI DESIGN ,1,01-07-2011 13:01,1.65,12748.0,United Kingdom
556204,22464,HANGING METAL HEART LANTERN,12,09-06-2011 13:16,1.65,17169.0,United Kingdom
556239,48184,DOORMAT ENGLISH ROSE ,2,09-06-2011 15:48,7.95,15712.0,United Kingdom
580672,22754,SMALL RED BABUSHKA NOTEBOOK ,3,05-12-2011 14:29,0.21,17920.0,United Kingdom
554326,22699,ROSES REGENCY TEACUP AND SAUCER ,3,23-05-2011 16:32,2.95,13737.0,United Kingdom
549014,22251,BIRDHOUSE DECORATION MAGIC GARDEN,1,05-04-2011 15:00,1.25,17841.0,United Kingdom
566291,22776,SWEETHEART 3 TIER CAKE STAND ,2,11-09-2011 15:31,9.95,12965.0,United Kingdom
580178,22684,FRENCH BLUE METAL DOOR SIGN 9,10,02-12-2011 11:53,1.19,16013.0,United Kingdom
575944,22766,PHOTO FRAME CORNICE,8,13-11-2011 11:46,2.95,16571.0,United Kingdom
549939,22583,PACK OF 6 HANDBAG GIFT BOXES,6,13-04-2011 11:46,2.55,16309.0,United Kingdom
576217,21481,FAWN BLUE HOT WATER BOTTLE,1,14-11-2011 12:56,3.75,17081.0,United Kingdom
567854,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,22-09-2011 13:37,4.15,14038.0,United Kingdom
537126,22505,MEMO BOARD COTTAGE DESIGN,1,05-12-2010 12:13,4.95,18118.0,United Kingdom
565756,21463,MIRRORED DISCO BALL ,12,06-09-2011 13:20,5.95,18230.0,United Kingdom
566816,22899,CHILDREN'S APRON DOLLY GIRL ,24,15-09-2011 10:53,2.1,12731.0,France
553002,21871,SAVE THE PLANET MUG,4,12-05-2011 15:26,1.25,13263.0,United Kingdom
565859,21175,GIN + TONIC DIET METAL SIGN,12,07-09-2011 14:40,2.55,16818.0,United Kingdom
549283,22501,PICNIC BASKET WICKER LARGE,2,07-04-2011 13:32,9.95,13005.0,United Kingdom
546429,21914,BLUE HARMONICA IN BOX ,3,13-03-2011 15:25,1.25,17611.0,United Kingdom
575895,21014,SWISS CHALET TREE DECORATION ,1,11-11-2011 14:50,0.29,17052.0,United Kingdom
