transaction_id,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Revenue,CustomerID,Country,Year,Month
7672,545399,20726,LUNCH BAG WOODLAND,10,2011-03-02 11:48:00,1.65,16.5,14934.0,Channel Islands,2011,3
7673,545688,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-03-06 12:42:00,9.95,9.95,16033.0,United Kingdom,2011,3
7674,541206,22466,FAIRY TALE COTTAGE NIGHTLIGHT,96,2011-01-14 12:24:00,1.65,158.39999999999998,14646.0,Netherlands,2011,1
7675,562035,20652,BLUE POLKADOT LUGGAGE TAG ,12,2011-08-02 09:29:00,1.25,15.0,12627.0,Germany,2011,8
7676,560209,23093,SMALL PARISIENNE HEART PHOTO FRAME ,4,2011-07-15 14:05:00,2.49,9.96,15004.0,United Kingdom,2011,7
7677,574690,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-11-06 13:11:00,0.55,13.200000000000001,12638.0,Sweden,2011,11
7678,564850,22158,3 HEARTS HANGING DECORATION RUSTIC,3,2011-08-30 16:43:00,2.95,8.850000000000001,17298.0,United Kingdom,2011,8
7679,565784,90019C,SILVER BLACK ORBIT BRACELET,2,2011-09-06 16:02:00,4.95,9.9,15089.0,United Kingdom,2011,9
7680,550911,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-04-21 13:11:00,8.25,16.5,12354.0,Spain,2011,4
7681,542932,22478,BIRDHOUSE GARDEN MARKER ,10,2011-02-02 10:54:00,1.25,12.5,13089.0,United Kingdom,2011,2
7682,537676,22926,IVORY GIANT GARDEN THERMOMETER,12,2010-12-08 09:53:00,5.95,71.4,12386.0,Australia,2010,12
7683,546538,20719,WOODLAND CHARLOTTE BAG,10,2011-03-14 14:51:00,0.85,8.5,16327.0,United Kingdom,2011,3
7684,540642,22728,ALARM CLOCK BAKELIKE PINK,8,2011-01-10 13:22:00,3.75,30.0,12681.0,France,2011,1
7685,563940,22091,EMPIRE TISSUE BOX,36,2011-08-22 09:30:00,0.39,14.040000000000001,17416.0,United Kingdom,2011,8
7686,568066,22950,36 DOILIES VINTAGE CHRISTMAS,1,2011-09-23 13:48:00,1.45,1.45,14529.0,United Kingdom,2011,9
7687,574831,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-07 11:26:00,1.25,15.0,15522.0,United Kingdom,2011,11
7688,578814,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-11-25 13:40:00,0.55,1.1,12748.0,United Kingdom,2011,11
7689,550331,37370,RETRO COFFEE MUGS ASSORTED,6,2011-04-17 13:43:00,1.25,7.5,15555.0,United Kingdom,2011,4
7690,571905,22179,SET 10 NIGHT OWL LIGHTS,4,2011-10-19 14:51:00,6.75,27.0,12370.0,Cyprus,2011,10
7691,550473,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,6,2011-04-18 13:54:00,0.83,4.9799999999999995,14623.0,United Kingdom,2011,4
7692,579399,22211,WOOD STAMP SET FLOWERS,1,2011-11-29 12:09:00,0.83,0.83,13137.0,United Kingdom,2011,11
7693,571653,21804,WHITE CHRISTMAS GARLAND STARS TREES,12,2011-10-18 12:17:00,3.39,40.68,14298.0,United Kingdom,2011,10
7694,576608,21889,WOODEN BOX OF DOMINOES,72,2011-11-15 15:49:00,1.25,90.0,17381.0,United Kingdom,2011,11
7695,562652,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-08-08 13:34:00,6.35,12.7,14844.0,United Kingdom,2011,8
7696,578277,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,2011-11-23 13:51:00,1.25,20.0,12723.0,France,2011,11
7697,576924,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-11-17 10:53:00,4.95,14.850000000000001,17419.0,United Kingdom,2011,11
7698,569223,22439,6 ROCKET BALLOONS ,12,2011-10-02 13:49:00,0.65,7.800000000000001,16283.0,United Kingdom,2011,10
7699,574737,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-11-06 15:53:00,1.65,19.799999999999997,14868.0,United Kingdom,2011,11
7700,567184,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,2011-09-18 15:41:00,3.25,6.5,16033.0,United Kingdom,2011,9
7701,551462,22053,EMPIRE DESIGN ROSETTE,10,2011-04-28 16:11:00,1.25,12.5,15210.0,United Kingdom,2011,4
7702,542005,85099F,JUMBO BAG STRAWBERRY,10,2011-01-25 11:18:00,1.95,19.5,14409.0,United Kingdom,2011,1
7703,545410,21876,POTTERING MUG,12,2011-03-02 12:18:00,1.25,15.0,16670.0,United Kingdom,2011,3
7704,569983,23524,WALL ART HORSE & PONY ,1,2011-10-06 19:49:00,3.75,3.75,17231.0,United Kingdom,2011,10
7705,572453,23528,SPACEBOY WALL ART,6,2011-10-24 12:37:00,3.75,22.5,12921.0,United Kingdom,2011,10
7706,560120,22077,6 RIBBONS RUSTIC CHARM,12,2011-07-15 10:27:00,1.65,19.799999999999997,14907.0,United Kingdom,2011,7
7707,560394,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,2011-07-18 13:35:00,4.25,8.5,14390.0,United Kingdom,2011,7
7708,541995,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-01-25 09:58:00,1.45,17.4,13158.0,United Kingdom,2011,1
7709,547841,22536,MAGIC DRAWING SLATE PURDEY,1,2011-03-27 11:02:00,0.42,0.42,16923.0,United Kingdom,2011,3
7710,579132,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-11-28 12:35:00,9.95,9.95,15022.0,United Kingdom,2011,11
7711,565923,21535,RED RETROSPOT SMALL MILK JUG,6,2011-09-08 10:00:00,2.55,15.299999999999999,17567.0,United Kingdom,2011,9
7712,566279,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,12,2011-09-11 14:09:00,0.29,3.4799999999999995,14432.0,United Kingdom,2011,9
7713,550348,22294,HEART FILIGREE DOVE  SMALL,24,2011-04-18 09:38:00,1.25,30.0,16947.0,United Kingdom,2011,4
7714,537135,21164,HOME SWEET HOME METAL SIGN ,2,2010-12-05 12:35:00,2.95,5.9,17059.0,United Kingdom,2010,12
7715,576684,23333,IVORY WICKER HEART MEDIUM,12,2011-11-16 12:08:00,1.25,15.0,14092.0,United Kingdom,2011,11
7716,551160,22991,GIRAFFE WOODEN RULER,12,2011-04-26 15:04:00,1.95,23.4,15237.0,United Kingdom,2011,4
7717,537201,22333,RETROSPOT PARTY BAG + STICKER SET,8,2010-12-05 14:19:00,1.65,13.2,12472.0,Germany,2010,12
7718,538449,21876,POTTERING MUG,3,2010-12-12 12:24:00,1.25,3.75,17085.0,United Kingdom,2010,12
7719,539462,21741,COSY SLIPPER SHOES LARGE GREEN,6,2010-12-19 11:19:00,2.95,17.700000000000003,14032.0,United Kingdom,2010,12
7720,580550,22216,T-LIGHT HOLDER WHITE LACE,24,2011-12-05 10:00:00,0.29,6.959999999999999,13126.0,United Kingdom,2011,12
7721,574590,23250,VINTAGE RED TRIM ENAMEL BOWL ,2,2011-11-06 10:44:00,1.25,2.5,18077.0,United Kingdom,2011,11
7722,568710,22096,PINK PAISLEY SQUARE TISSUE BOX ,4,2011-09-28 15:42:00,0.39,1.56,14649.0,United Kingdom,2011,9
7723,551290,47566,PARTY BUNTING,50,2011-04-27 14:25:00,4.15,207.50000000000003,13854.0,United Kingdom,2011,4
7724,575989,22469,HEART OF WICKER SMALL,1,2011-11-13 14:20:00,1.65,1.65,14698.0,United Kingdom,2011,11
7725,545062,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-02-27 14:07:00,3.95,3.95,12748.0,United Kingdom,2011,2
7726,561896,21931,JUMBO STORAGE BAG SUKI,10,2011-07-31 15:22:00,2.08,20.8,15819.0,United Kingdom,2011,7
7727,539993,85099B,JUMBO BAG RED RETROSPOT,10,2011-01-04 10:00:00,1.95,19.5,13313.0,United Kingdom,2011,1
7728,541265,22355,CHARLOTTE BAG SUKI DESIGN,4,2011-01-16 16:23:00,0.85,3.4,17609.0,United Kingdom,2011,1
7729,549847,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-04-12 14:43:00,0.42,5.04,15358.0,United Kingdom,2011,4
7730,558383,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-29 08:58:00,1.69,13.52,18075.0,United Kingdom,2011,6
7731,563920,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,2011-08-21 14:00:00,1.65,19.799999999999997,16407.0,United Kingdom,2011,8
7732,545550,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-03-03 15:11:00,0.85,8.5,18041.0,United Kingdom,2011,3
7733,541038,22384,LUNCH BAG PINK POLKADOT,3,2011-01-13 12:10:00,1.65,4.949999999999999,16395.0,United Kingdom,2011,1
7734,564065,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-08-22 15:05:00,6.35,12.7,15150.0,United Kingdom,2011,8
7735,564510,23316,RED REFECTORY CLOCK ,2,2011-08-25 14:42:00,9.95,19.9,14194.0,United Kingdom,2011,8
7736,557954,21754,HOME BUILDING BLOCK WORD,1,2011-06-23 18:44:00,5.95,5.95,15023.0,United Kingdom,2011,6
7737,572314,23205,CHARLOTTE BAG VINTAGE ALPHABET ,20,2011-10-23 15:59:00,0.85,17.0,17111.0,United Kingdom,2011,10
7738,568167,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-09-25 12:45:00,7.9,15.8,15706.0,United Kingdom,2011,9
7739,544463,90026C,GLASS BEAD HOOP NECKLACE GREEN,1,2011-02-20 14:31:00,8.5,8.5,12988.0,United Kingdom,2011,2
7740,567875,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,12,2011-09-22 14:29:00,2.1,25.200000000000003,16348.0,United Kingdom,2011,9
7741,547649,22517,CHILDS GARDEN RAKE PINK,2,2011-03-24 12:02:00,2.1,4.2,18118.0,United Kingdom,2011,3
7742,537255,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2010-12-06 11:03:00,2.95,14.75,14443.0,United Kingdom,2010,12
7743,577854,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-11-22 11:14:00,2.08,20.8,16128.0,United Kingdom,2011,11
7744,556058,22664,TOY TIDY DOLLY GIRL DESIGN,5,2011-06-08 13:54:00,2.1,10.5,13985.0,United Kingdom,2011,6
7745,556440,22229,BUNNY WOODEN PAINTED WITH FLOWER ,24,2011-06-10 14:51:00,0.39,9.36,14401.0,United Kingdom,2011,6
7746,537446,72741,GRAND CHOCOLATECANDLE,18,2010-12-07 09:13:00,1.45,26.099999999999998,18055.0,United Kingdom,2010,12
7747,562878,22383,LUNCH BAG SUKI DESIGN ,1,2011-08-10 10:45:00,1.65,1.65,16241.0,United Kingdom,2011,8
7748,546950,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2011-03-18 11:24:00,1.65,3.3,16511.0,United Kingdom,2011,3
7749,572058,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-10-20 12:43:00,0.85,0.85,18252.0,United Kingdom,2011,10
7750,555920,48194,DOORMAT HEARTS,200,2011-06-07 16:35:00,4.58,916.0,18102.0,United Kingdom,2011,6
7751,545162,47566,PARTY BUNTING,4,2011-02-28 13:35:00,4.95,19.8,16187.0,United Kingdom,2011,2
7752,548370,21389,IVORY HANGING DECORATION  BIRD,1,2011-03-30 16:14:00,0.85,0.85,15528.0,United Kingdom,2011,3
7753,559028,23077,DOUGHNUT LIP GLOSS ,20,2011-07-05 14:27:00,1.25,25.0,12839.0,United Kingdom,2011,7
7754,574532,22152,PLACE SETTING WHITE STAR,24,2011-11-04 14:19:00,0.42,10.08,15676.0,United Kingdom,2011,11
7755,567378,23330,DECORATIVE WICKER HEART MEDIUM,12,2011-09-20 10:01:00,1.25,15.0,14911.0,EIRE,2011,9
7756,566225,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-09-11 10:35:00,0.55,0.55,16899.0,United Kingdom,2011,9
7757,536587,21790,VINTAGE SNAP CARDS,12,2010-12-01 16:33:00,0.85,10.2,14142.0,United Kingdom,2010,12
7758,567656,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-09-21 14:40:00,3.29,3.29,14096.0,United Kingdom,2011,9
7759,579003,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-28 08:48:00,1.25,15.0,14741.0,United Kingdom,2011,11
7760,562878,47566,PARTY BUNTING,2,2011-08-10 10:45:00,4.95,9.9,16241.0,United Kingdom,2011,8
7761,560454,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-07-19 10:06:00,3.75,15.0,12947.0,United Kingdom,2011,7
7762,580513,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2011-12-04 13:59:00,0.21,2.52,14456.0,United Kingdom,2011,12
7763,563621,20723,STRAWBERRY CHARLOTTE BAG,1,2011-08-18 10:10:00,0.85,0.85,13113.0,United Kingdom,2011,8
7764,545512,22224,WHITE LOVEBIRD LANTERN,6,2011-03-03 12:00:00,2.55,15.299999999999999,17389.0,United Kingdom,2011,3
7765,541658,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-01-20 12:16:00,4.25,4.25,15529.0,United Kingdom,2011,1
7766,573038,22560,TRADITIONAL MODELLING CLAY,3,2011-10-27 13:48:00,1.25,3.75,17545.0,United Kingdom,2011,10
7767,541207,22231,JIGSAW TREE WITH BIRDHOUSE,12,2011-01-14 12:27:00,1.45,17.4,17685.0,United Kingdom,2011,1
7768,540550,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-01-10 09:11:00,1.25,30.0,12539.0,Spain,2011,1
7769,578620,21165,BEWARE OF THE CAT METAL SIGN ,1,2011-11-24 15:21:00,1.69,1.69,17247.0,United Kingdom,2011,11
7770,579515,22585,PACK OF 6 BIRDY GIFT TAGS,24,2011-11-29 17:23:00,1.25,30.0,14191.0,United Kingdom,2011,11
7771,549429,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-04-08 12:06:00,3.25,19.5,17001.0,United Kingdom,2011,4
7772,537738,21930,JUMBO STORAGE BAG SKULLS,10,2010-12-08 11:02:00,1.95,19.5,17706.0,United Kingdom,2010,12
7773,567280,23290,SPACEBOY CHILDRENS BOWL,144,2011-09-19 11:46:00,1.05,151.20000000000002,14646.0,Netherlands,2011,9
7774,567809,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-09-22 12:29:00,4.95,19.8,13804.0,United Kingdom,2011,9
7775,561220,21508,VINTAGE KID DOLLY CARD ,12,2011-07-26 09:20:00,0.42,5.04,17734.0,United Kingdom,2011,7
7776,559097,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-07-06 10:59:00,1.95,15.6,17562.0,United Kingdom,2011,7
7777,580005,23323,WHITE WICKER STAR ,3,2011-12-01 11:38:00,2.1,6.300000000000001,16376.0,United Kingdom,2011,12
7778,565800,23406,HOME SWEET HOME KEY HOLDER,2,2011-09-07 10:23:00,6.25,12.5,14911.0,EIRE,2011,9
7779,563427,20658,RED RETROSPOT LUGGAGE TAG,3,2011-08-16 11:40:00,1.25,3.75,16470.0,United Kingdom,2011,8
7780,544075,22838,3 TIER CAKE TIN RED AND CREAM,16,2011-02-15 14:50:00,12.75,204.0,14156.0,EIRE,2011,2
7781,549435,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,15,2011-04-08 12:33:00,0.85,12.75,12356.0,Portugal,2011,4
7782,581419,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2011-12-08 15:03:00,2.1,16.8,15484.0,United Kingdom,2011,12
7783,547910,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-03-28 12:23:00,3.95,7.9,14159.0,United Kingdom,2011,3
7784,550159,22727,ALARM CLOCK BAKELIKE RED ,16,2011-04-14 15:46:00,3.75,60.0,14062.0,United Kingdom,2011,4
7785,578133,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-23 10:55:00,2.08,20.8,14205.0,United Kingdom,2011,11
7786,542862,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-02-01 11:51:00,2.95,5.9,14606.0,United Kingdom,2011,2
7787,550280,20718,RED RETROSPOT SHOPPER BAG,10,2011-04-15 13:31:00,1.25,12.5,13048.0,United Kingdom,2011,4
7788,548869,22799,SWEETHEART WIRE FRUIT BOWL,1,2011-04-04 14:31:00,8.5,8.5,17114.0,United Kingdom,2011,4
7789,554489,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2011-05-24 13:46:00,2.55,20.4,17272.0,United Kingdom,2011,5
7790,555350,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-02 12:08:00,2.08,20.8,17652.0,United Kingdom,2011,6
7791,544454,22084,PAPER CHAIN KIT EMPIRE,4,2011-02-20 13:13:00,2.95,11.8,13301.0,United Kingdom,2011,2
7792,574777,21818,GLITTER HEART DECORATION,36,2011-11-07 10:23:00,0.39,14.040000000000001,17761.0,United Kingdom,2011,11
7793,552658,22499,WOODEN UNION JACK BUNTING,2,2011-05-10 14:57:00,5.95,11.9,14534.0,United Kingdom,2011,5
7794,544286,22788,BROCANTE COAT RACK,2,2011-02-17 12:29:00,9.95,19.9,13151.0,United Kingdom,2011,2
7795,563556,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-17 13:31:00,2.08,20.8,17706.0,United Kingdom,2011,8
7796,569234,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-10-02 15:33:00,2.95,2.95,17841.0,United Kingdom,2011,10
7797,577061,20961,STRAWBERRY BATH SPONGE ,10,2011-11-17 14:40:00,1.25,12.5,14911.0,EIRE,2011,11
7798,571679,20727,LUNCH BAG  BLACK SKULL.,4,2011-10-18 13:41:00,1.65,6.6,14159.0,United Kingdom,2011,10
7799,576189,21819,GLITTER CHRISTMAS STAR ,3,2011-11-14 11:33:00,0.39,1.17,14684.0,United Kingdom,2011,11
7800,552990,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-05-12 15:17:00,0.65,20.8,17667.0,United Kingdom,2011,5
7801,547809,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,2,2011-03-25 13:54:00,0.65,1.3,12748.0,United Kingdom,2011,3
7802,567482,22271,FELTCRAFT DOLL ROSIE,2,2011-09-20 13:42:00,2.95,5.9,16464.0,United Kingdom,2011,9
7803,571189,85178,VICTORIAN SEWING KIT,12,2011-10-14 11:42:00,1.25,15.0,13213.0,United Kingdom,2011,10
7804,554283,47566B,TEA TIME PARTY BUNTING,4,2011-05-23 14:11:00,4.95,19.8,17686.0,United Kingdom,2011,5
7805,546275,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2011-03-10 15:06:00,1.25,15.0,13126.0,United Kingdom,2011,3
7806,545597,90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,1,2011-03-04 10:58:00,4.95,4.95,14570.0,United Kingdom,2011,3
7807,554489,22091,EMPIRE TISSUE BOX,12,2011-05-24 13:46:00,1.25,15.0,17272.0,United Kingdom,2011,5
7808,567879,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-22 14:53:00,1.69,20.28,16161.0,United Kingdom,2011,9
7809,537859,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-08 16:11:00,4.95,4.95,14030.0,United Kingdom,2010,12
7810,576339,21314,SMALL GLASS HEART TRINKET POT,1,2011-11-14 15:27:00,4.13,4.13,14096.0,United Kingdom,2011,11
7811,547357,22168,ORGANISER WOOD ANTIQUE WHITE ,4,2011-03-22 12:15:00,8.5,34.0,17613.0,United Kingdom,2011,3
7812,548363,35809A,ENAMEL PINK TEA CONTAINER,24,2011-03-30 15:48:00,0.83,19.919999999999998,12428.0,Finland,2011,3
7813,569089,22603,CHRISTMAS RETROSPOT TREE WOOD,11,2011-09-30 12:03:00,0.85,9.35,13764.0,United Kingdom,2011,9
7814,564474,22626,BLACK KITCHEN SCALES,2,2011-08-25 12:46:00,8.5,17.0,14180.0,United Kingdom,2011,8
7815,545872,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-03-07 14:51:00,2.1,2.1,15752.0,United Kingdom,2011,3
7816,569533,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2011-10-04 15:21:00,1.65,1.65,16374.0,United Kingdom,2011,10
7817,553120,21500,PINK POLKADOT WRAP ,25,2011-05-13 12:12:00,0.42,10.5,17139.0,United Kingdom,2011,5
7818,541784,22294,HEART FILIGREE DOVE  SMALL,24,2011-01-21 12:37:00,1.25,30.0,17277.0,United Kingdom,2011,1
7819,548533,21539,RED RETROSPOT BUTTER DISH,6,2011-03-31 17:17:00,4.95,29.700000000000003,13883.0,United Kingdom,2011,3
7820,553724,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-18 16:50:00,2.08,20.8,17047.0,United Kingdom,2011,5
7821,568047,23130,MISTLETOE HEART WREATH GREEN,8,2011-09-23 12:27:00,4.15,33.2,15075.0,United Kingdom,2011,9
7822,547063,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-03-20 13:33:00,1.69,13.52,14769.0,United Kingdom,2011,3
7823,559421,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-07-08 11:55:00,1.25,15.0,12648.0,Germany,2011,7
7824,568013,23399,HOME SWEET HOME HANGING HEART,12,2011-09-23 11:39:00,0.85,10.2,17480.0,United Kingdom,2011,9
7825,580720,23526,WALL ART DOG LICENCE ,1,2011-12-05 16:55:00,5.95,5.95,14629.0,United Kingdom,2011,12
7826,551891,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2011-05-05 09:53:00,0.38,4.5600000000000005,17429.0,United Kingdom,2011,5
7827,558262,22193,RED DINER WALL CLOCK,12,2011-06-28 08:45:00,7.65,91.80000000000001,14646.0,Netherlands,2011,6
7828,546380,20713,JUMBO BAG OWLS,2,2011-03-11 12:26:00,1.95,3.9,12748.0,United Kingdom,2011,3
7829,553889,21714,CITRONELLA CANDLE GARDEN POT,12,2011-05-19 16:31:00,1.25,15.0,13405.0,United Kingdom,2011,5
7830,574722,23380,PACK OF 12 VINTAGE DOILY TISSUES,18,2011-11-06 14:45:00,0.39,7.0200000000000005,14502.0,United Kingdom,2011,11
7831,574100,23571,TRADITIONAL NAUGHTS & CROSSES,2,2011-11-03 10:13:00,1.65,3.3,14098.0,United Kingdom,2011,11
7832,545544,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-03-03 14:56:00,0.55,13.200000000000001,14057.0,United Kingdom,2011,3
7833,543169,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,48,2011-02-04 08:59:00,3.39,162.72,13694.0,United Kingdom,2011,2
7834,553879,23163,REGENCY SUGAR TONGS,8,2011-05-19 15:15:00,2.49,19.92,15791.0,United Kingdom,2011,5
7835,555626,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-06-06 11:55:00,1.25,12.5,16103.0,United Kingdom,2011,6
7836,572121,23372,SET 36 COLOUR PENCILS DOLLY GIRL,6,2011-10-20 19:51:00,1.25,7.5,17092.0,United Kingdom,2011,10
7837,566849,22562,MONSTERS STENCIL CRAFT,12,2011-09-15 12:03:00,1.25,15.0,16341.0,United Kingdom,2011,9
7838,552261,23256,KIDS CUTLERY SPACEBOY ,4,2011-05-08 11:34:00,4.15,16.6,16807.0,United Kingdom,2011,5
7839,581098,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-12-07 11:42:00,0.42,10.08,14911.0,EIRE,2011,12
7840,547273,85066,CREAM SWEETHEART MINI CHEST,2,2011-03-22 11:05:00,12.75,25.5,14530.0,United Kingdom,2011,3
7841,557063,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-06-16 15:01:00,1.65,1.65,17368.0,United Kingdom,2011,6
7842,541676,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-01-20 14:01:00,0.42,5.04,15379.0,United Kingdom,2011,1
7843,548170,22150,3 STRIPEY MICE FELTCRAFT,24,2011-03-29 13:53:00,1.95,46.8,15290.0,United Kingdom,2011,3
7844,547910,21175,GIN + TONIC DIET METAL SIGN,1,2011-03-28 12:23:00,2.55,2.55,14159.0,United Kingdom,2011,3
7845,559922,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-07-13 15:50:00,4.95,14.850000000000001,14400.0,United Kingdom,2011,7
7846,581006,22846,BREAD BIN DINER STYLE RED ,2,2011-12-07 08:45:00,16.95,33.9,14911.0,EIRE,2011,12
7847,563103,21391,FRENCH LAVENDER SCENT HEART,12,2011-08-12 10:08:00,0.75,9.0,13873.0,United Kingdom,2011,8
7848,555406,21202,DOLLY HONEYCOMB GARLAND,3,2011-06-02 19:50:00,1.65,4.949999999999999,17231.0,United Kingdom,2011,6
7849,568346,22712,CARD DOLLY GIRL ,1,2011-09-26 15:28:00,0.83,0.83,14096.0,United Kingdom,2011,9
7850,580697,23169,CLASSIC GLASS COOKIE JAR,2,2011-12-05 16:05:00,4.15,8.3,15984.0,United Kingdom,2011,12
7851,553946,22037,ROBOT BIRTHDAY CARD,12,2011-05-20 10:48:00,0.42,5.04,15601.0,United Kingdom,2011,5
7852,544887,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2011-02-24 11:54:00,4.25,25.5,17364.0,United Kingdom,2011,2
7853,542425,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-01-28 09:20:00,1.25,15.0,12574.0,France,2011,1
7854,563942,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-08-22 09:53:00,1.25,12.5,15801.0,United Kingdom,2011,8
7855,579416,23319,BOX OF 6 MINI 50'S CRACKERS,48,2011-11-29 13:00:00,2.08,99.84,12471.0,Germany,2011,11
7856,567186,21987,PACK OF 6 SKULL PAPER CUPS,3,2011-09-18 16:04:00,0.65,1.9500000000000002,17073.0,United Kingdom,2011,9
7857,552813,23042,PAPER LANTERN 7 POINT SNOW STAR,2,2011-05-11 12:44:00,6.65,13.3,15079.0,United Kingdom,2011,5
7858,538783,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-14 11:38:00,4.95,29.700000000000003,14961.0,United Kingdom,2010,12
7859,556720,23175,REGENCY MILK JUG PINK ,24,2011-06-14 11:22:00,2.75,66.0,17428.0,United Kingdom,2011,6
7860,557525,21062,PARTY INVITES SPACEMAN,12,2011-06-21 09:26:00,0.85,10.2,12759.0,Netherlands,2011,6
7861,580904,46118,FUNKY MONKEY CUSHION COVER,4,2011-12-06 12:59:00,0.85,3.4,15311.0,United Kingdom,2011,12
7862,575960,21224,SET/4 SKULL BADGES,10,2011-11-13 12:28:00,1.25,12.5,15429.0,United Kingdom,2011,11
7863,568075,90177D,DROP DIAMANTE EARRINGS PURPLE,1,2011-09-23 14:21:00,2.95,2.95,14652.0,United Kingdom,2011,9
7864,566285,23091,ZINC HERB GARDEN CONTAINER,3,2011-09-11 14:51:00,6.25,18.75,13611.0,United Kingdom,2011,9
7865,541259,20725,LUNCH BAG RED RETROSPOT,10,2011-01-16 15:38:00,1.65,16.5,14404.0,United Kingdom,2011,1
7866,578808,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,4,2011-11-25 13:23:00,2.1,8.4,16327.0,United Kingdom,2011,11
7867,574710,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,2011-11-06 14:17:00,4.95,4.95,15427.0,United Kingdom,2011,11
7868,580672,22543,MINI JIGSAW BAKE A CAKE ,2,2011-12-05 14:29:00,0.19,0.38,17920.0,United Kingdom,2011,12
7869,555240,21242,RED RETROSPOT PLATE ,4,2011-06-01 13:07:00,1.69,6.76,15039.0,United Kingdom,2011,6
7870,566778,23122,PARTY CHARMS 50 PIECES,1,2011-09-15 10:02:00,0.83,0.83,17961.0,United Kingdom,2011,9
